dafatir,-1.150066807851015
hakomat,-1.1229197767087857
bheja,-1.0995420513436254
jala,-1.098620240527615
ki_griftari,-1.1038687096383522
meter,-1.1353629867783175
kabul,-1.051804934984088
dya,-1.0769243389039658
nishana_banaya,-1.0030510312462348
ahtijaj,-0.9768031522924073
hadsa,-1.0225695138325437
q_nhi,-1.0244240154432427
intikhabi,-0.9929674873745908
nuqsan,-1.0864205058923562
kaladam_qarar,-1.048288250032806
pilot,-1.0404343449062181
ko_goli,-1.0807483186266558
gujranwala,-1.1178305719693986
se_nafrat,-1.0707997260731035
divorce,-0.9851750852738855
kamiyab_nahi,-1.087766452271843
mein_banney,-1.0702758136047101
ye_halat,-1.0216839010982526
mout_ka,-1.1730637072827514
mujh,-1.1278751095365427
jismani,-1.1165300968785288
bach_gai,-0.9946714619058125
khatir,-1.1518481474634426
woh_iss,-1.1165222374247614
napasand,-0.9524111005157784
huta,-1.05766636074873
local_market,-1.0049806441487044
pata_chal,-1.0042514418786552
days,-1.085545841880159
period,-1.0753233982496972
quality_and,-1.0667675362692102
machine,-1.0338768969261316
wesa,-1.0079896367827306
baal,-1.1963850412117083
reh_gaye,-0.9067629880079232
bhai_jaan,-1.0576883621432038
socha_tha,-1.129785232155732
lagate,-1.0123227223565505
lagta,-1.1031888664457679
nai_aaya,-1.1478675934560256
dekhty,-1.0265601905070694
ki_zad,-1.0767238065004436
mutee_ur,-0.9531888308336867
peygham,-0.9509410402404938
jar_aha,-1.1770094030912661
control_tower,-0.8642716223054799
sathiyon_ko,-1.0684321723111185
ghaddar,-1.0821350168555641
isi_tarha,-0.9880038490591363
gala,-1.0622006952770837
oar,-1.089265090154031
saeed,-1.1679672389873248
musharaf,-1.188493115832036
harkat,-1.1166425219005953
khud_hi,-1.035963684058341
july,-1.0865127683292324
ke_raste,-1.2061096352059608
is_waqiye,-1.0570628510916098
tabahi,-1.1143657871825567
banker,-0.9508767334178976
squash_court,-1.140310037270158
jaein,-0.9906262979579339
jari_raha,-1.0820286048982042
mahroom,-0.9538313573472146
aein,-1.0655190308484404
hona_para,-1.0045109689692198
surathal,-1.0217006879951678
nak,-1.052778531327834
baghawat,-1.019265595210712
majbor,-1.2365603995273413
mushtaq,-1.1653672305821263
yakeen,-1.1344018085017245
button,-1.0738570812047892
daba,-1.0528862388559401
kharab_ho,-1.145680423459584
hogayi,-1.055673181596834
k_baith,-0.9972856470799097
kuch_nae,-1.0236792133573989
speaker,-1.2313394479924886
k_chakar,-1.1265727094099967
attempt,-1.0075480047072884
imagine,-1.1098493811747019
kharay,-1.150146893486
rahay_hain,-1.1867342511359293
kat,-1.0721288940588445
bhand,-0.8866656237507087
chali_gai,-0.9207162153616164
process,-1.0185651175452195
dhoka,-1.021054015324064
kya_kya,-1.049539989363494
scene,-1.046458312992367
baatain,-1.0436503599753864
direct,-0.9996185104057443
deal,-1.0999505465493449
marks,-1.1012640018649076
reh_gaya,-1.0660403304505928
rd_class,-1.1176769370054354
dikhaty_kuch,-1.0217082401074535
ghatia,-1.119038148509465
jo_pic,-1.0541443562794521
hi_im,-1.007560034076986
first_time,-1.0768099863645042
i_hate,-1.0739039072703396
thoray,-1.0476805084293341
lag_rhe,-1.0251506958913212
easy,-0.9824780535145428
lekin_yeh,-1.2478526550856528
upar_se,-1.0971663503805646
ghalt,-1.0776490867359283
low,-1.15334269642186
kisam_ka,-1.08538596505417
pic,-1.1313890896707657
bekaar,-1.1402389159665107
after,-1.204543352999081
zaya,-1.122349135561287
k_neechay,-1.1128816687662086
market_se,-1.0648730529868384
pack,-1.176350163988056
lagae,-1.082440418301381
buy,-1.0793690930940236
mne,-1.1384170640498503
pata_nahi,-1.062271604014283
bachaye,-1.0411669888403479
purchase,-1.1393960619855763
ka_khouf,-0.932464083501306
atna,-1.1107603642084938
keasy,-0.9830694502231313
beach,-1.0259552396867024
liye_dua,-0.9877603001852842
thori_si,-1.060139148526315
kah,-1.1261977683202453
lanay,-1.1200626922991637
lagaye,-1.1371443493237023
jamaat,-1.081396357582015
youn,-1.0754498587758727
mujrim,-1.0368236223684248
logon_nay,-1.0547794243870159
lakin_iss,-1.1602009670342976
kay_bawajud,-1.0671271181619892
say_bahar,-1.1050950648722135
honay_kay,-1.1167845644081695
daina,-1.1796036206331952
wazan,-1.0127899102880493
woh_apnay,-1.0238499604832823
zahar,-1.0473038765351306
day_dia,-1.1246655432216495
sadar_ghulam,-1.0642176044327165
kay_tayhat,-1.1900016349118194
dosray,-0.996914353729157
hissah,-0.9431624134370137
huie_aur,-1.1438144431983566
kid,-1.1097508620825824
mian_nawaz,-1.0583809489852365
panjab,-0.987814022758244
mohtarma_benazir,-0.9300061176350092
scandal,-1.0108375889341097
na_hosaki,-1.0394015333438695
sayasat,-1.0334934474161515
ki_darkhast,-1.0375502042240652
watan_wapsi,-0.8329251528509262
laa,-1.0620929988862824
saamna_karna,-0.9615523648120903
allama,-1.0160726731387086
ikhtelafat,-1.1141178059131922
aney,-1.0068301414394285
ahbab,-1.088328460887953
wafaat_paai,-1.0939212872466713
doctor_khan,-1.0999264421620756
waheen,-0.952558079982872
shadi_ker,-1.1636301073721569
kheyal,-1.1576190681472653
griftar_ker,-1.0517674204813736
jurm_mein,-1.0969210703951449
juda,-1.1263467723650185
mashalla,-1.0232011835445685
ais,-1.0325485943719688
nahein_kiya,-1.0370695774333127
chale_gaye,-1.036917165782765
jana_chahiye,-0.9603684617178406
sheikh_mujibur,-1.1269499998258887
nurul_amin,-1.0439880865073266
be_inteha,-1.106611486990631
allah_tala,-1.05620675867127
hur,-1.0864795874630264
phansi,-1.024000915495789
papers,-1.1812098231916253
kala,-1.0476798930370628
nizam_e,-0.89732617288375
bataye,-1.0923188001225619
apna_haq,-1.0289494333157052
mulana,-1.0314332354885374
inteqami,-1.0919399366462827
wajid,-1.1212112451995697
haseena_wajid,-1.1642989724739246
gussa,-1.077885829861028
zaraey_iblaagh,-1.1282151758506547
khamoshi,-1.1357018713369984
do_chaar,-1.014705600808095
madakhlat,-1.0286075293608978
mil_sakta,-1.1627087244572138
bhare_hoye,-1.0066580250800257
roti,-1.1026625079764494
apne_pas,-0.9795255764732506
bhook,-1.1082369100768268
rishwat,-1.0903960770775039
cheeni,-1.19660590841632
hukumati,-1.0432581352033659
chini,-1.1703372864510866
farokhat,-1.1202292195732442
mil_rahi,-1.0596893885919245
neb,-1.059700948909958
pakistan_steel,-0.9973646166829855
mills_ki,-0.9516926566331843
ho_gayi,-1.1019589331157673
photo,-1.0640160570527215
sadmey_se,-1.1259065811189053
hungama,-1.122302225916613
ka_shikaar,-1.1111358683395585
chupp,-1.003616671921001
shayad_wo,-1.1097832866904986
nafrat,-1.1633147355909592
hikmat_e,-1.0466617254668957
aamriyat,-1.023597190694787
mou,-1.0152980430603453
phara,-0.9816465168797758
jurm,-1.053781649634465
embroidery,-1.1126977569441434
achi_lgti,-1.0557188732987748
cotton,-0.9764356013918933
ap_ny,-1.2248935765686428
ek_ma,-0.9451277959701041
ganda,-1.0427414133559834
low_quality,-1.1170738582354116
expect,-1.1415005804773954
srf,-1.0196394355597351
thats,-1.0599811176180483
kachra,-1.0931744997626693
mera_dil,-1.1366379217457865
parcel,-1.1291645869582159
saghar_siddiqui,-1.0491937161890226
sardi_se,-1.0918282564451303
meer,-0.9544404413570475
ka_rona,-1.036464429913383
masail_ka,-1.234025868025531
arahi_hai,-1.0258444171379513
samna,-1.014569213324523
hodod_o,-0.9638000317001771
zana,-1.090246442977365
hone_wala,-1.1532134203085176
loose,-1.0758619615510476
code,-1.1304786149028374
kr_raha,-1.0581053917838346
book,-1.0043074237648957
bechari,-1.1206883540005372
headphone,-0.9660337550155534
type,-1.117152086150631
waisy,-1.0356108392983057
sale,-1.0959788288171954
shahbaz,-1.086347150659025
third_class,-1.0995931848523361
generation,-1.124510812781033
imaan,-1.0264931771192507
need,-1.184609910236858
attitude,-1.0014387381983973
achee,-1.001006914575126
mangwaya,-1.124914356053159
diy,-1.0228136817521694
arhi,-1.017886733746769
nhii,-1.0502730394877235
chaie,-1.105662948538955
makeup,-1.0710743318043854
ghum,-1.0768581002724555
eik,-1.0073224281968158
admi,-1.1953427563503913
dramay,-1.1681080907697226
pata_nhi,-0.9809615275925272
jahil_awam,-1.1120390397794746
biryani,-1.0606625305980975
min,-1.1498258698449033
jay_gi,-1.0392196309041288
nhi_hoga,-1.04999285134961
alg,-1.0049249502357145
kr_dena,-0.9915515366582618
ka_azab,-1.008108732456326
raky,-1.0780873513163938
k_bachay,-1.0283356665715513
inner,-1.0588633497352522
hayn,-1.0399917695866763
agr_ap,-1.1681303318115583
apse,-1.0886249408697455
aati_h,-1.1080856110778305
bohut,-1.1555722912322688
jhoty,-0.9657572562457163
noon,-1.052664778305732
laro,-0.9100604154778719
country,-1.136969432356247
shame,-1.0851795205037922
bsss,-1.1010756162679487
ham_par,-1.057133523000106
guzarish_hai,-1.1236265223297324
maray,-1.2097775166436664
galt,-1.0425116865281974
ho_skta,-1.0555116067488408
bhae,-1.1619150799425582
bhabhi,-1.008421734257373
hukamran,-0.9491553071586722
saky,-1.0335243920643165
umr,-1.0455746986954448
bnda,-1.1443058627069411
pesy,-1.1827734985748655
jaon,-1.0234509144128396
captain_naveed,-1.075615692302055
did,-0.9889538872144514
said,-1.0656865574312855
aayein,-1.067525199825986
dae,-1.0168734594732705
sim,-1.014590125354684
hna,-1.0409715592800706
auqat,-1.0852195404496037
maali,-1.059317792841928
plate,-1.090009050530504
face_par,-0.9828844730673083
se_rukhsat,-1.0176492574155467
zindagi_bhar,-1.0285074428467003
ashwariya_ray,-0.9968239848036593
deer,-1.0476776209838135
date,-1.031637152477676
nae_film,-1.038998948000039
bant,-1.0930833320974096
begair,-1.0354721135031115
heroen,-1.0910256340401272
ho_geya,-1.0247083282749616
pechey,-0.9782673402894778
dekh_dekh,-1.0146700985812622
ugalna,-1.086557387554008
darakht,-1.0731396593521678
depp,-1.0738866742427773
toot_gaya,-0.868955409946588
qateel,-1.2371540724555021
apni_mout,-1.030233167595116
inter,-0.9393354768192352
sorat_e,-1.0844792292642755
schools_aur,-0.9362368544038341
nikalta,-1.1320382827143756
huq,-1.0695956979649417
iqrar,-1.0763385026991674
hian,-1.082365989346939
mile_ga,-0.9782458311884313
uljhano,-1.0815055544361285
media_pe,-1.003881119754625
script,-1.1737758822305626
dialogues,-1.1121178166843968
armaan,-1.0099728057276451
assalam_o,-0.9797141121184499
federal,-1.063133278182198
provinces,-1.0932172400436302
protest_start,-0.9667308093656485
humaray,-0.9617391035099785
mal,-1.173498284409938
nikly,-1.1214383189594448
latka,-1.061448192682645
khati,-1.1041908247373906
dyn,-0.9924903501911995
mureed,-1.0457002219420708
had_ha,-1.0103979579067282
zalalat,-1.0501769066364066
ho_gia,-1.084861202026035
allah_raham,-0.9261410340925093
abh,-0.9947267003279066
rasool_allah,-1.0044034364485979
muslman,-1.0587943068530175
alhamdulilah,-1.0253044439840755
dkh,-1.1665270975528528
udc,-1.0964767934004427
pi,-0.9748593201226035
waja,-1.1229304400496611
employees_k,-1.0800669171367374
up_gradation,-1.1152253010037234
as_per,-0.9579697838465916
demand,-0.9886863964171198
study,-1.168279714937284
implement_ho,-1.0665417365572532
araam_se,-1.0594617700869788
kaya,-1.0426216323192923
hain_ure,-1.0484752633492282
mt,-1.2558371662366066
mert_pai,-1.0332657971465549
allah_ap,-1.1480443561139568
hmain,-1.1380804351693785
hm_log,-1.0111945398535123
kia_bat,-1.1013792067703982
pai_ay,-1.1189574995841796
mert,-1.0846619309616579
k_bachy,-1.0558439631267589
ho_jay,-1.0165693437857102
mushraf,-1.1377628204285715
roty,-1.0934950763165672
bataty,-1.0183730137740536
bhrti,-0.9943155404308226
courts,-1.1650340204254865
parh_kr,-1.1282655445028664
nhi_krna,-1.0457528888702927
hakoomat,-1.0160324139731283
gila,-1.1469542753740725
amna,-0.9309389551168487
lay_kr,-1.146031201924292
inho_ny,-1.0777260580049137
rhi_thi,-0.9651980014024537
rhy,-1.2094015701652368
pages,-1.2427814720823955
pasay,-1.1131676090043228
stupid,-1.160868462147405
usky,-1.1549568560085164
inhy,-0.9260016833868686
kr_rae,-1.121361993325837
inke,-1.0912642005251552
papa,-1.054316034079077
im,-1.0961494982753255
sporting,-1.0568094117052518
hukamrano,-1.0756876696818773
yee,-1.057461784963929
i_wish,-1.0951383045217304
slap,-1.174563280370362
bhra,-1.0654448828826317
taklef,-1.0335126085422164
bcz,-1.0254383878102604
aps,-0.9467794765848548
loot_k,-1.0034602089862177
had_hoti,-1.063459300226708
elect,-1.05370388073836
pesa,-1.1176971566484064
begerat,-1.0199899543748927
apny_amal,-1.0512146072297306
dy_ameen,-1.2368548405480198
pagal_ho,-0.9798678158186894
bakwass,-0.9368936625049241
khabes,-1.1449623805212135
awr,-1.1463416067833787
ka_khof,-1.0127412985510105
mulak,-1.0299128266333897
smile,-1.044106633679684
saly,-1.0440029540465388
laanat_ho,-0.921792591314766
woo,-0.994010078361807
so_sad,-0.7960627677152908
crush,-1.100966136054701
sad,-1.0792260663274504
tmhe,-0.998797614143944
bnaya,-1.0716575179837466
lie,-1.0620607574087613
kam_krta,-1.020364643470487
tumari,-1.1450752803444413
ab_itni,-0.9713889412629091
sahi_khel,-0.959450679623345
bachi_check,-0.9673505286950284
tension,-1.1715226453952239
bore,-1.1386730513577576
tharki,-1.1888354667860856
send,-1.2192602956779872
sach_main,-1.1095061426843056
bhaag,-1.0380585336483084
krni,-1.1980335299215865
dukhi,-1.0635591365039425
chirak,-1.06603225415244
bichari,-1.053404065425986
drone,-0.9157015096955967
mjy_b,-1.1819693831659728
bht_zyada,-0.9707744131369016
marr,-1.024177127475329
ro_rha,-0.9328675545690979
p_p,-1.0588686130453273
loota,-1.060136611574894
se_guraiz,-0.9736859615851132
churail,-1.0569326754733763
seen,-1.076898923656343
already,-1.0816965108560677
btw,-1.1882305897369947
becharay,-1.0234013976061198
wasy,-1.046450109063639
cahiya,-0.9542100620455086
ki_trh,-1.0514154062568415
dane,-1.0644284319656565
bta,-1.1814630883200141
dadi,-0.9920417103731927
kasmay,-0.9879763382725996
kary_ga,-0.9854022676543497
very_bad,-1.127230899784239
you_have,-1.0663215500532488
chli,-1.0505576284455844
kasy,-1.0052915161615636
mat_karo,-0.9543318264692693
ni_hota,-0.8745440492005639
ghus,-0.9858317000661718
jaahil,-0.9887535774324463
docter,-1.0654794877121454
dety_hain,-0.9493556309969878
scha,-1.137653018429932
drja,-1.083411634790843
ghlt,-1.0904389323767356
frmayen,-1.1254515335042607
sense,-1.0526684700554392
krty_hn,-1.011344722907221
asy,-1.1094892739836553
tum_ny,-1.119825565327379
ati_ha,-1.1088678677902897
nawaz_chor,-0.9125043286640739
badi,-1.1099356052201883
bhtt,-1.019815497292324
jata_ha,-1.202087594319555
rhay,-1.0424450832051562
beshk,-1.1054341826098832
nhin,-1.007438987350045
it_was,-1.0398297463730537
hukomat_hy,-0.9963192105303171
pechy,-1.1331036678085957
indians,-0.9936488967141065
abad,-1.0356909576062723
nahy,-1.0158506699001226
rahain,-1.1383097268648499
hoja,-1.1117997034835974
ye_lanti,-0.9674043626101646
if_he,-0.8084467404026596
prove,-0.9628895205283918
jhota,-1.0948173301696476
is_kuty,-1.0218642729424605
chahia,-1.0895339217976618
etc,-1.014429081416048
hide,-1.0813080275609523
muja,-0.9934990377539935
bag,-1.0221096146585433
jazakallah,-1.0409996415447338
cd,-1.0019844743683257
change,-1.1787598944039057
buht_hi,-1.0516394211702214
buht_acha,-1.0731982483167235
delivery,-1.0347119125051014
timing,-0.9885836890740497
bhut_acha,-1.032078899938815
marzi,-1.0215136495219226
wakt,-1.0601754726327193
kr_deta,-1.1096509374504933
samsung,-1.1201325400846998
pocha,-1.147593370156709
hona_chahye,-0.9241654456315871
services,-0.9794937112917688
gaming,-1.0294918674124958
fully,-1.1020035619538762
karke,-1.0049448273735329
bs_ab,-1.0520773034731505
i_like,-1.0524774496087388
k_hisab,-1.0836319793567994
sakty_hain,-1.0225500979256745
mahiny,-0.8996036862436013
draz,-1.0683882230127284
specialist,-1.0952610758821089
glass,-0.9882857328563642
bht_achy,-0.9558061117774311
psnd,-1.097304063846748
isne,-1.026048341234831
boht_hi,-1.0590485935448317
ghatya,-1.1556020249215733
meny,-1.0615781554388934
kaa,-1.1120838202064036
andr,-1.1068586181615105
piyari,-1.075432735974788
cheez_ha,-1.0029560570222282
otherwise,-1.0234834717526835
actually,-1.1558933385889834
stuff_is,-1.1002830530433245
kasi,-1.0863065541863468
very_nice,-1.0347460285457766
waist,-0.953016131875385
cheap,-1.107303543154621
bik,-1.0311311779895063
liyay,-0.9906322661227348
mery_pas,-1.0581400976390498
plzzz,-1.0275600395957165
rhaa,-1.0686355920142672
kiyya,-1.0948035983684499
face_wash,-1.048508192084495
acha_product,-1.0520242118983067
skin_k,-0.9711180294831319
gift,-0.9711262041246828
future,-1.144011381266326
use_karunga,-1.0779735616089618
lemon,-1.1037956496458867
achaa,-1.0499025340926087
mere_pass,-1.0371264893387684
isky,-1.1133701398459754
zyda,-1.0816245086922636
feels,-1.0009406505615113
bri,-1.1494862955236302
haath,-1.1187096557331904
aa_rhi,-1.058283087155295
oor,-1.033181155762753
bohat_pyari,-1.020387745799195
lagti_ha,-0.9819703578712021
kya_bat,-1.095223947613545
thk_ho,-1.057995010879426
jay_or,-1.031388180756356
slamt,-1.0152171846355877
yrr,-1.0610662562052835
prhaya,-1.068870614584538
chem,-1.1674523284377678
tag_kr,-1.1041720764070944
nzr,-1.0118641128641572
chemistry,-1.0087953759626995
kahan_say,-1.0702631438464545
krk,-1.0473924264349803
theek_ha,-1.0555306906276727
likin,-1.0802216735944803
ajaye,-1.047541136137237
allah_apki,-1.1201447499059978
joh,-1.1368907701305773
paper_me,-0.9800923846036095
smjh_nhi,-1.036811271136509
dialogue,-1.0762803746409728
tmhare,-1.0327690578853579
se_pocho,-1.0471186296381942
kasa,-1.0842886854682672
hmm,-0.9699960508929302
ho_gyi,-1.0640092738801772
